"comfort","price","rooms_count","useful_surface","built_surface","construction_year","level","max_level","kitchens_count","bathrooms_count","parking_lots_count","balconies_count"
1,46000,2,46,55,2021,2,5,1,1,1,1
1,59200,2,64,70,2020,1,5,1,1,0,1
1,120000,3,80,80,1986,8,9,1,2,1,0
1,93000,3,64,79,1960,1,10,1,1,0,1
1,77900,4,75,82,1992,5,10,1,2,0,2
1,78000,3,75,100,2012,1,3,1,2,0,0
1,125000,3,75,78,1988,3,8,1,2,1,1
4,82900,2,63,72,2020,1,11,1,1,0,1
1,110000,3,63,71,1984,2,10,1,2,0,2
1,55650,2,46,52,2020,1,5,1,1,0,1
1,65000,2,55,62,1961,7,8,1,1,0,1
1,68000,3,66,70,1977,0,8,1,1,0,0
1,109900,3,71,103,2019,1,6,1,2,1,1
1,59500,2,62,75,2018,1,3,1,1,1,1
1,54700,2,55,65,2020,3,4,1,1,0,1
1,55500,2,65,80,2020,2,5,1,1,0,1
1,171000,3,90,100,1940,0,5,1,1,0,0
2,54900,2,55,64,2020,1,8,1,1,0,1
1,39900,2,39,50,2018,0,3,1,1,1,1
1,94800,2,58,58,2019,4,4,1,1,1,1
1,38300,1,34,37,2020,2,4,1,1,0,1
1,159000,5,173,195,1931,0,1,1,1,0,0
1,72000,3,64,77,1984,6,8,1,2,0,1
4,149000,3,111,111,2020,3,4,1,2,0,1
1,62500,1,32,37,1946,0,9,1,1,0,0
1,79990,3,69,69,1978,2,10,1,1,1,0
1,83900,3,70,78,1980,8,10,1,2,0,1
1,55999,1,40,51,1991,4,8,1,1,0,1
1,50000,2,67,79,2020,2,8,1,1,1,3
1,41990,1,36,50,2016,1,1,1,1,0,1
1,88000,3,82,92,2020,2,6,1,2,0,2
1,85000,3,70,76,1980,1,10,1,2,0,2
1,115000,4,80,92,1980,4,8,1,2,0,2
4,52285,2,51,60,2020,3,6,1,1,1,1
1,50000,3,60,70,2020,3,4,1,1,0,0
1,108000,4,85,85,1976,3,4,1,2,1,1
4,120000,2,90,105,2014,0,4,1,2,1,1
1,128000,3,77,79,1932,3,4,1,2,0,0
1,71000,3,56,67,2021,8,11,1,1,0,1
1,70000,2,52,60,1974,6,10,1,1,0,1
1,48000,2,60,70,2018,1,3,1,1,0,1
1,64000,1,36,36,2019,5,12,1,1,0,1
1,114330,2,67,78,2020,4,5,1,1,0,1
1,73000,2,49,55,1980,2,8,1,1,0,1
1,95000,3,66,66,1980,0,8,1,2,0,0
1,109500,3,90,108,2020,4,5,1,2,0,1
4,49494,2,49,59,2020,1,7,1,1,0,1
1,45000,2,45,56,2020,1,6,1,1,1,1
1,86400,2,72,83,2020,1,4,1,2,0,1
1,83500,3,68,68,1982,8,8,1,2,0,1
1,68000,1,45,45,2020,0,4,1,1,0,0
4,105400,2,43,58,2020,0,5,1,1,1,0
1,174900,2,56,71,2020,5,9,1,1,1,1
1,49000,1,50,61,2020,6,7,1,1,1,1
1,73000,1,33,42,2020,8,12,1,1,0,1
1,49900,2,52,64,2019,2,5,1,1,1,1
1,71000,2,53,71,2019,1,4,1,1,1,1
1,48500,1,31,35,1980,7,10,1,1,0,1
4,154900,3,135,155,2017,6,6,1,2,0,0
4,131000,2,55,72,2020,2,3,1,1,1,1
4,39700,1,37,40,2020,4,6,1,1,0,1
1,119000,2,60,70,1994,3,5,1,1,0,1
1,135300,4,178,200,2019,5,5,1,4,0,1
1,71900,3,71,78,2021,1,4,1,1,1,1
1,75000,2,52,70,1982,2,8,1,1,0,1
1,105000,2,56,60,1986,3,4,1,1,0,1
1,94900,2,84,94,2020,0,3,1,1,0,1
1,67500,3,64,64,1974,4,4,1,1,0,1
1,47000,1,61,70,2021,7,7,1,1,0,1
1,87786,2,61,68,2020,0,7,1,1,0,1
1,34850,1,34,39,2020,1,3,1,1,0,1
4,66000,3,78,90,2019,0,3,1,2,0,1
1,62000,2,49,58,1972,1,4,1,1,0,0
1,78350,3,75,80,1978,10,10,1,1,0,1
1,99900,2,69,80,1935,1,1,1,1,0,1
4,115500,3,79,93,1940,0,4,1,2,0,0
1,85500,2,50,52,1972,2,4,1,1,0,1
1,77000,2,43,56,1968,2,8,1,1,0,0
1,81900,2,47,54,2020,9,9,1,1,0,1
4,85000,2,57,67,2021,5,10,1,1,0,1
4,130000,2,56,61,1988,4,4,1,1,0,1
1,67500,2,55,68,2021,0,10,1,1,0,1
1,71000,1,39,47,2020,3,3,1,1,0,1
1,79600,3,71,80,2020,3,10,1,2,1,2
1,74000,2,57,68,2020,0,3,1,1,0,1
1,149000,3,90,110,1995,3,4,1,2,0,1
1,68500,2,53,64,1974,1,10,1,1,0,1
1,112500,3,87,125,1978,6,11,1,2,0,1
1,129000,3,65,72,1984,3,8,1,2,1,1
1,62900,2,53,60,1972,7,10,1,1,0,1
4,145000,2,63,75,2019,4,8,1,1,0,1
1,85500,2,75,80,2019,1,2,1,1,0,1
1,136000,3,75,80,1996,4,7,1,2,0,1
1,93000,2,52,62,1984,0,10,1,1,0,0
1,96000,2,51,51,1976,8,9,1,1,0,1
1,80000,1,38,38,1991,3,8,1,1,1,1
1,136990,2,67,71,2010,1,8,1,1,1,0
1,71500,2,59,70,2021,3,6,1,1,0,1
4,37900,1,38,48,2020,2,6,1,1,1,1
1,60000,2,59,67,2021,1,7,1,1,0,1
4,104500,3,84,92,2020,1,4,1,2,0,1
4,65900,2,63,85,2020,3,11,1,1,0,1
1,80000,3,71,83,2021,3,6,1,2,0,1
1,58900,2,52,67,2020,7,8,1,1,1,1
1,45000,1,36,42,1982,4,4,1,1,0,1
1,54000,1,50,51,2020,5,5,1,1,0,0
1,119900,2,60,68,1990,7,7,1,1,0,1
1,95999,3,76,85,1988,3,4,1,2,0,2
4,186000,3,82,111,2020,6,11,1,2,1,1
4,105000,2,59,71,2020,3,4,1,1,0,1
1,59000,2,45,49,1928,0,6,1,1,0,1
1,76000,3,64,67,1964,7,10,1,1,0,1
1,80325,3,77,89,2020,4,4,1,2,0,1
1,54900,2,60,72,2020,3,6,1,1,1,1
1,108000,4,86,86,1984,6,8,1,2,1,2
1,114000,3,61,72,1967,0,10,1,2,0,2
1,79500,3,63,72,1962,3,9,1,1,0,1
1,49000,1,47,47,1939,6,6,1,1,0,1
1,58273,2,61,66,2020,4,6,1,1,0,1
1,51000,2,54,59,2020,1,5,1,1,0,1
1,89500,3,70,76,1975,6,10,1,1,1,2
4,75000,3,81,97,2021,0,8,1,2,1,2
4,145608,3,79,95,2020,3,5,1,2,0,2
4,178000,3,100,120,2014,5,5,1,3,0,1
1,70000,2,49,55,1970,7,12,1,1,0,1
4,109240,3,94,110,2021,2,4,1,2,0,2
1,81000,2,81,90,2020,1,3,1,1,0,1
4,89500,3,75,85,2020,1,5,1,1,0,1
1,51800,1,42,49,1987,4,8,1,1,0,1
1,69999,2,74,74,1984,1,3,1,2,0,1
1,86000,3,74,82,2020,2,4,1,2,0,2
1,47000,1,32,35,1981,2,10,1,1,0,0
1,165644,4,96,118,2019,1,4,1,2,0,1
1,55500,2,63,70,2020,5,5,1,1,1,1
4,70000,1,31,40,2020,3,4,1,1,0,1
1,195700,5,226,250,2013,2,2,2,3,1,3
4,115290,2,65,80,2020,1,5,1,1,1,1
1,74900,2,60,60,1976,7,10,1,1,0,0
1,150000,2,65,70,2007,4,14,1,2,1,1
1,118857,3,83,89,2020,1,7,1,2,0,1
1,79000,2,50,54,1970,9,10,1,1,0,1
1,89500,4,88,90,1983,0,8,1,2,0,0
1,195000,4,82,100,2020,3,4,1,2,1,1
1,69350,2,66,84,2020,4,4,1,1,0,0
2,28500,2,35,37,1974,4,4,1,1,0,1
1,69900,1,46,55,2017,10,11,1,1,0,1
1,66000,3,65,83,2021,5,8,1,2,0,1
1,67000,2,52,56,1970,1,4,1,1,1,0
1,92000,3,66,79,1980,3,9,1,1,0,1
1,83500,2,68,68,2020,1,3,1,1,0,1
1,86000,2,55,65,1986,4,8,1,1,0,1
1,90000,3,84,84,1987,5,8,1,2,0,2
4,150000,3,103,103,2020,0,3,1,2,1,1
4,68600,2,47,56,2021,1,6,1,1,0,1
1,89000,3,70,130,2019,3,4,1,1,1,1
4,174000,2,94,115,2008,2,9,1,2,0,1
1,68500,3,65,73,1973,8,14,1,1,0,1
4,67583,1,35,49,2020,1,2,1,1,0,1
1,118000,2,65,78,2009,1,5,1,1,0,1
1,58500,2,50,61,2020,5,6,1,1,0,1
1,73000,3,50,75,1965,9,9,1,1,0,1
1,150000,3,90,100,1983,7,10,1,2,0,3
1,96000,3,81,96,2020,3,5,1,2,0,1
4,136000,3,69,94,2019,1,5,1,1,0,1
1,44700,2,48,62,2020,1,5,1,1,0,1
1,120000,3,70,76,2017,2,10,1,2,1,1
2,49900,2,38,44,1975,0,4,1,1,1,0
1,69500,2,48,57,1965,0,7,1,1,0,0
1,100000,2,51,51,1976,9,10,1,1,0,1
1,100000,3,75,80,2011,1,3,1,2,0,2
1,78000,1,39,43,2020,5,8,1,1,0,1
1,49900,2,47,59,1935,3,3,1,1,1,0
1,99000,2,54,59,1982,1,10,1,1,0,1
1,62000,2,54,54,1980,10,10,1,1,0,1
4,117000,2,92,112,2020,1,7,1,1,0,1
1,69500,2,50,60,1977,8,10,1,1,0,1
1,147000,2,60,70,1936,2,2,1,1,0,0
1,59000,2,60,80,2018,3,3,1,1,0,1
1,64100,2,49,59,2020,2,4,1,1,0,0
1,105000,4,82,92,1970,2,4,1,2,0,1
1,134980,3,72,85,2018,3,13,1,2,0,1
4,111900,3,89,140,2020,2,11,1,2,0,2
1,78000,3,72,86,1978,9,10,1,1,0,2
1,90000,2,58,66,1990,2,4,1,1,1,2
1,67000,2,51,65,1969,8,8,1,1,0,1
1,72000,2,49,57,1960,6,7,1,1,0,1
1,32900,1,39,48,2020,1,6,1,1,1,1
1,71000,3,70,84,1982,4,8,1,2,0,1
1,175000,3,65,65,1970,0,2,1,1,0,1
1,31500,1,35,46,2020,2,8,1,1,0,1
4,153000,2,64,76,2019,4,8,1,1,0,1
1,66500,2,50,52,1970,1,4,1,1,1,1
1,89500,2,54,63,2020,1,7,1,1,0,1
1,83900,2,41,46,1984,4,4,1,1,0,1
4,85092,2,58,68,2020,1,4,1,1,0,1
1,69000,2,51,62,2019,0,5,1,1,0,0
4,82000,2,53,63,1984,3,4,1,1,1,1
1,52900,2,64,76,2020,2,8,1,1,1,1
1,55000,1,38,42,1990,1,8,1,1,0,1
1,85000,3,67,72,1990,6,10,1,2,0,1
1,58200,2,53,59,2020,4,5,1,1,0,1
1,147000,2,79,80,1940,0,2,1,1,1,1
4,105390,1,48,58,2022,1,5,1,1,0,1
1,195000,3,120,140,2010,3,12,1,2,0,2
1,94000,2,77,77,2020,1,3,1,1,0,1
4,133000,2,74,97,2009,7,7,1,1,0,1
1,63000,1,40,50,1987,1,8,1,1,0,1
1,91000,3,85,96,2019,4,7,1,1,0,1
1,78000,2,60,73,2020,1,4,1,1,0,1
1,67000,2,54,60,1987,9,10,1,1,0,1
1,59000,2,68,74,2018,2,8,1,1,1,1
1,109298,3,67,111,2020,2,8,1,2,0,1
4,62000,2,62,69,2021,2,7,1,1,0,1
1,122200,2,52,73,2020,3,12,1,1,1,0
1,78700,2,51,60,2015,4,4,1,1,0,0
1,139786,3,99,109,2021,4,9,1,2,0,1
1,41800,2,50,64,2019,2,3,1,1,1,1
4,36095,1,38,48,2020,1,6,1,1,1,1
1,163000,3,90,119,2020,2,3,1,2,0,1
1,32500,1,35,35,2020,0,3,1,1,0,1
1,180000,2,100,160,2010,5,6,1,1,0,0
4,76500,2,63,76,2020,2,5,1,1,0,1
1,77000,2,65,80,1947,2,3,1,1,1,1
1,43900,1,36,45,2021,1,5,1,1,1,1
1,52600,1,35,45,2019,4,5,1,1,0,1
1,124000,3,79,100,2010,4,8,1,2,1,1
2,47500,2,39,45,1975,7,10,1,1,0,1
1,107000,3,62,70,1974,3,4,1,1,0,1
4,133000,2,70,75,1978,4,10,1,1,0,0
1,52700,2,52,57,2018,2,2,1,1,1,1
1,67000,1,37,44,1991,1,8,1,1,0,1
1,75000,2,43,46,1965,6,7,1,1,0,0
4,37900,1,37,43,2020,4,6,1,1,0,1
1,135000,3,75,85,1977,6,8,1,2,0,1
1,78500,2,51,65,1981,3,8,1,1,0,1
1,54285,2,45,60,2020,1,3,1,1,0,1
1,52900,2,53,60,1936,5,5,1,1,0,1
1,78000,2,54,60,1967,3,7,1,1,0,0
4,80015,2,52,63,2021,5,6,1,1,1,1
1,75990,3,68,83,2020,0,4,1,1,0,0
1,79000,2,50,62,2015,1,2,1,1,0,1
1,38000,1,32,40,2020,2,6,1,1,0,1
1,34800,2,40,44,2020,1,8,1,1,0,0
1,119271,3,83,89,2020,0,7,1,2,0,1
1,74900,2,58,66,2018,2,6,1,1,1,1
1,42000,1,45,45,2019,0,3,1,1,0,1
1,142119,2,51,61,2021,0,4,1,1,1,0
1,73000,3,63,67,1970,0,4,1,1,1,1
1,86000,2,66,66,2008,7,9,1,1,0,2
4,98000,2,54,54,2020,1,3,1,1,0,1
1,77100,2,60,89,2020,1,4,1,2,1,1
1,170000,3,105,120,2020,3,6,1,2,1,2
1,59033,2,62,67,2020,4,6,1,1,0,1
1,93500,2,54,54,1990,4,7,1,1,1,1
1,59200,2,59,70,2020,1,4,1,1,0,1
4,115000,2,54,54,2020,2,3,1,1,0,1
1,58273,2,61,66,2020,0,6,1,1,0,1
1,124500,3,71,98,2019,1,10,1,2,1,1
1,120000,3,82,104,1930,1,3,1,2,0,2
1,115000,2,62,67,2020,2,12,1,1,0,1
1,63000,3,68,72,1986,0,8,1,2,0,0
1,109000,3,67,70,1968,2,10,1,2,0,1
1,57000,2,54,56,2020,2,7,1,1,0,1
1,133000,4,88,106,1980,1,8,1,2,1,2
1,75000,3,70,80,1970,1,4,1,1,0,1
4,164000,2,53,65,2020,5,11,1,1,1,1
1,105900,3,77,82,1990,2,4,1,2,0,1
1,105000,2,54,59,2020,1,8,1,1,0,1
1,95600,3,76,90,1989,0,2,1,1,1,2
1,85000,2,55,65,2020,1,6,1,1,0,1
1,90000,2,55,60,1980,4,4,1,1,0,1
1,89000,2,55,60,1981,7,10,1,1,1,1
2,54000,2,44,48,2009,6,6,1,1,0,4
1,61000,2,52,56,1963,0,9,1,1,0,1
4,79600,2,54,88,2020,1,3,1,2,1,1
1,91000,2,75,75,2020,1,4,1,1,0,1
1,143000,3,74,96,1992,1,8,1,2,0,2
1,75000,2,53,60,1965,0,3,1,1,0,1
1,70000,2,63,67,2019,7,7,1,1,0,1
1,135000,4,91,124,2018,1,5,1,3,2,1
1,100000,4,88,92,1984,0,8,1,2,1,1
4,115170,3,67,87,2020,6,7,1,2,0,1
1,48500,2,54,54,1972,9,9,1,1,0,1
4,121500,3,75,91,2020,2,6,1,2,1,1
1,39990,1,36,40,2020,1,7,1,1,1,1
1,165000,3,67,86,2020,1,4,1,2,0,1
1,94500,3,55,62,1959,0,6,1,1,1,0
1,85000,3,68,73,1970,2,4,1,1,0,1
1,124999,2,62,65,1998,5,8,1,1,1,2
1,46500,2,53,61,2019,4,7,1,1,1,1
1,72900,2,41,58,2021,2,7,1,1,0,1
1,55900,2,50,61,1984,3,10,1,1,0,1
1,76000,3,60,69,1976,4,10,1,1,0,2
1,76500,3,67,71,1970,2,4,1,1,1,1
1,78000,2,55,59,1981,1,8,1,1,0,1
4,64500,2,70,76,2020,6,6,1,1,1,1
1,68600,2,47,47,2020,1,6,1,1,0,2
1,68000,2,50,60,2008,7,7,1,1,1,0
1,83000,3,62,74,1974,2,10,1,1,0,1
1,64000,2,52,68,2019,4,5,1,1,0,1
1,85000,2,81,97,2020,4,5,1,1,0,0
1,107000,2,54,59,2020,5,10,1,1,0,1
1,62941,2,59,64,2020,1,3,1,1,0,1
1,124000,3,80,85,1990,4,10,1,1,1,2
4,36900,1,37,45,2020,1,5,1,1,0,1
1,57000,2,60,73,2020,1,4,1,1,0,1
1,80580,3,73,80,2020,5,6,1,2,0,2
1,84000,2,66,69,2010,1,8,1,1,1,1
1,70000,2,49,53,1983,3,4,1,1,0,1
1,73000,2,52,65,1982,0,8,1,1,0,0
1,80000,3,64,73,1977,9,10,1,1,0,2
4,94400,3,107,125,2017,3,3,1,2,2,2
1,170000,3,62,98,2010,1,4,1,2,0,2
1,109000,2,66,80,1940,0,3,1,1,0,0
1,55000,2,44,50,1974,6,10,1,1,0,1
1,65000,2,48,50,1964,2,4,1,1,0,1
4,185000,3,105,135,2018,3,5,1,2,1,0
1,72000,3,56,58,1984,2,3,1,1,0,1
1,92000,2,49,69,2019,1,5,1,1,0,0
1,85000,2,54,54,1980,1,9,1,1,0,1
1,179000,3,85,95,2010,1,4,1,2,1,2
1,80000,3,65,72,1971,7,10,1,1,0,1
1,85000,2,56,64,1980,3,8,1,1,0,1
1,95000,2,48,56,2008,4,4,1,1,0,0
1,66000,2,52,52,1968,1,4,1,1,1,1
1,78850,2,73,88,2020,4,5,1,1,0,1
4,160000,2,53,65,2016,3,13,1,1,1,1
1,57920,2,51,62,2020,4,6,1,1,0,1
1,64500,2,70,75,2021,1,6,1,1,0,1
1,81500,3,62,70,1965,1,10,1,1,0,2
1,90200,3,79,87,2020,1,5,1,2,1,0
4,93600,2,125,160,2020,0,3,1,1,1,2
4,130000,3,72,85,2019,0,2,1,2,0,1
4,85305,2,50,64,2020,6,7,1,1,0,1
1,73000,1,34,40,2020,6,10,1,1,0,1
1,164990,3,80,96,1993,1,8,1,2,0,3
1,110000,3,70,74,1986,9,10,1,2,0,1
1,107000,2,61,74,2020,2,3,1,1,0,1
1,140000,3,80,90,1984,3,4,1,2,0,1
1,45000,1,34,34,1982,0,8,1,1,0,0
1,125000,2,55,64,1986,3,4,1,1,0,2
1,120000,2,60,64,1993,3,8,1,1,1,1
1,75000,3,87,100,2021,1,3,1,2,0,1
1,121500,5,117,135,1936,0,3,1,2,0,0
1,67800,2,56,64,1985,4,8,1,1,0,1
1,64000,2,51,51,1981,8,10,1,1,0,1
4,74500,2,53,73,2021,2,6,1,1,0,1
1,56500,2,55,60,1984,8,10,1,1,0,1
1,138800,4,99,106,1988,4,4,1,2,1,2
4,162000,3,78,90,1947,0,1,1,1,1,0
1,84000,2,76,103,2020,3,7,1,1,0,1
1,53000,2,47,50,1976,0,8,1,1,1,1
1,66000,2,51,62,1980,3,10,1,1,1,1
1,115000,3,80,105,2020,2,8,1,2,1,2
1,115000,4,136,150,1924,2,2,1,2,0,2
1,49500,2,49,55,1974,4,4,1,1,0,0
1,67100,2,64,72,2020,2,6,1,1,1,1
1,52900,2,48,54,2020,3,5,1,1,0,1
1,65000,2,58,60,1985,2,10,1,1,1,1
1,53450,2,50,60,2020,1,3,1,1,0,1
1,198000,4,110,175,1993,1,12,1,2,1,2
1,70000,2,51,61,1984,1,10,1,1,0,1
1,41800,2,51,61,2018,1,3,1,1,0,1
1,96500,3,78,88,1989,1,8,1,2,1,2
4,140000,2,55,80,2019,4,7,1,1,1,0
1,148155,3,71,102,2019,3,10,1,2,1,1
4,189900,4,120,140,1940,4,6,1,2,0,2
4,52900,2,65,78,2021,1,8,1,1,1,1
4,86973,2,70,120,2021,7,8,1,1,0,2
1,112990,2,55,65,2020,8,11,1,2,0,0
1,69900,2,49,52,1982,0,8,1,1,1,0
1,89000,3,65,75,1987,3,10,1,1,1,1
1,159999,3,73,78,1995,5,8,1,2,0,1
1,126000,3,90,100,2020,3,3,1,2,0,2
4,75000,3,80,100,1970,1,5,1,2,2,2
1,130000,3,67,80,2016,4,6,1,1,0,3
1,66500,2,49,51,1970,1,4,1,1,1,1
1,115200,3,85,95,2021,2,2,1,2,1,2
1,69767,2,62,73,2020,5,6,1,1,0,1
1,48400,2,54,65,2020,1,2,1,1,0,1
4,63696,2,53,62,2020,3,5,1,1,0,1
4,179000,4,138,178,2020,1,2,1,4,1,3
1,51000,2,52,67,2020,3,4,1,1,0,1
1,142648,3,72,122,2020,0,6,1,2,1,0
1,43440,2,42,50,2021,2,6,1,1,1,1
1,56750,2,52,64,2019,0,4,1,1,1,1
1,99750,3,109,132,2009,1,4,1,2,1,1
1,72000,3,65,74,1988,3,10,1,2,0,1
1,127000,2,50,82,2010,4,6,1,1,0,1
1,135000,2,46,54,2017,1,5,1,1,0,1
1,180000,3,85,90,2016,1,4,1,2,0,1
1,65000,2,38,50,2015,3,6,1,1,0,1
1,130000,3,87,112,2020,4,5,1,2,0,1
1,107000,3,60,64,1989,5,8,1,1,0,1
1,125000,3,70,80,1987,7,8,1,2,0,1
1,64000,1,39,39,1994,8,8,1,1,0,0
4,85240,2,81,95,2021,3,4,1,1,0,1
1,65500,2,53,64,1975,4,10,1,1,0,1
1,63000,2,55,55,1964,8,9,1,1,0,1
1,63500,2,57,65,2019,3,5,1,1,0,1
4,78680,2,80,92,2009,5,5,1,2,0,1
1,47000,2,40,50,1970,2,10,1,1,0,0
4,128000,3,80,93,1932,3,3,1,2,0,0
4,139900,3,86,105,2007,4,10,1,2,0,1
1,54500,2,46,64,1970,4,10,1,1,0,1
1,64930,2,57,68,2020,2,4,1,1,0,1
4,92500,2,55,87,2020,5,11,1,1,0,1
1,81500,2,53,58,1982,9,10,1,1,0,1
1,74900,3,71,85,2020,1,4,1,2,1,1
1,68900,2,65,73,2020,1,5,1,1,0,1
1,110000,4,84,90,1978,5,10,1,2,0,2
1,70500,3,67,85,2018,4,7,1,1,0,1
4,182500,3,80,100,2021,7,8,1,2,0,1
1,82000,3,63,72,1983,8,8,1,2,0,1
4,50600,2,65,75,2020,5,6,1,1,0,1
1,63000,2,55,65,2020,8,11,1,1,0,1
1,82000,3,60,75,1965,1,10,1,1,0,2
4,38047,1,36,40,2020,0,6,1,1,1,0
1,48500,2,50,60,2019,1,6,1,1,0,1
1,90000,2,52,56,1982,7,9,1,1,1,1
1,58000,2,59,113,2020,0,4,1,1,0,1
1,63525,2,55,69,2020,1,5,1,1,0,1
1,105000,2,48,49,1964,1,4,1,1,0,0
1,175000,3,72,90,2020,4,5,1,2,0,0
1,115000,2,53,58,2015,8,11,1,1,1,1
1,62000,2,50,66,2020,0,3,1,1,0,1
1,100000,2,79,89,2020,0,7,1,1,0,1
4,63100,2,60,70,2021,5,6,1,1,0,1
4,86771,2,52,70,2022,2,6,1,1,1,1
1,59880,2,53,65,2020,0,4,1,1,0,0
1,52000,1,32,35,1977,3,8,1,1,0,1
1,65500,2,53,63,2020,5,5,1,1,0,1
1,75000,3,63,80,1971,3,4,1,1,0,1
1,119000,3,82,90,1972,8,10,1,2,0,1
1,89900,4,94,118,1986,4,8,1,2,0,1
2,42000,2,40,50,1973,9,10,1,1,0,1
1,72000,3,75,95,1974,6,10,1,1,0,1
1,104000,3,65,80,1977,5,10,1,1,0,1
1,98500,2,61,72,2019,5,9,1,1,0,1
1,159400,3,76,141,2020,5,6,1,1,0,1
1,100000,3,88,117,1936,4,7,1,2,0,1
4,111000,2,53,65,2019,6,7,1,1,1,1
1,98500,3,70,84,2023,1,11,1,2,0,1
1,87500,2,60,75,2020,0,11,1,1,0,1
1,159000,3,70,85,2017,8,10,1,2,0,1
1,57979,2,61,66,2020,0,6,1,1,0,1
1,119360,2,55,66,2021,3,3,1,1,0,1
4,161900,4,98,116,2020,2,6,1,2,0,2
1,190000,3,84,100,1990,0,8,1,2,0,0
1,103000,3,90,105,2020,3,5,1,2,0,1
1,68000,2,51,55,1873,9,10,1,1,1,1
1,92900,4,71,74,1958,1,4,1,2,0,1
1,110000,3,82,82,2020,2,12,1,2,1,1
1,56900,3,66,80,1970,9,9,1,1,1,1
1,36800,2,40,47,2018,1,7,1,1,1,1
1,100000,3,70,75,1983,0,8,1,1,0,0
1,165000,3,80,124,2020,5,6,1,2,0,1
4,180000,3,110,132,2007,1,3,1,3,1,0
4,126900,3,70,87,2019,6,10,1,2,1,1
4,63500,2,55,63,2020,3,5,1,1,1,1
4,129000,2,54,67,2020,0,10,1,2,0,1
1,31300,1,34,41,2021,1,6,1,1,0,1
1,81000,3,73,73,1983,1,4,1,1,0,1
1,45900,1,36,40,2020,0,4,1,1,0,1
1,54500,2,55,65,2020,1,5,1,1,1,1
1,121543,3,85,93,2020,0,7,1,2,0,1
1,85986,3,75,85,2020,5,6,1,1,0,1
1,76000,2,50,55,1964,1,8,1,1,0,1
1,49000,2,43,45,1940,2,2,1,1,0,1
1,91000,3,85,92,2019,0,7,1,1,0,1
1,55500,2,50,60,1980,0,4,1,1,0,0
4,52000,2,66,76,2020,2,5,1,1,0,1
1,150000,3,80,110,1983,7,10,1,2,0,3
1,62900,2,55,65,1966,8,9,1,1,0,1
1,64500,2,70,79,2021,3,6,1,1,1,1
1,62000,2,55,65,2020,2,5,1,1,0,1
1,63000,2,48,57,1975,2,4,1,1,0,0
1,70000,1,36,49,2020,2,10,1,1,0,1
1,94000,2,59,73,2020,3,10,1,1,0,1
1,91000,3,81,85,1960,5,5,1,2,0,0
1,101000,2,64,74,2020,2,3,1,1,0,1
4,94999,3,77,88,2016,1,4,1,2,3,2
1,70000,3,60,70,1969,4,10,1,1,0,1
1,135000,3,82,82,1997,6,7,1,2,0,1
4,157000,3,71,110,2019,4,4,1,1,0,1
1,155000,5,100,120,1964,0,1,1,2,0,0
1,125000,2,64,131,2020,0,12,1,1,1,0
1,187000,4,120,150,1984,5,6,1,3,0,1
4,70000,1,31,40,2020,3,4,1,1,0,1
1,105000,3,67,80,1981,4,4,1,2,0,1
1,58900,2,56,60,2021,6,8,1,1,0,1
1,86691,2,66,126,2021,7,8,1,1,0,1
1,168000,3,84,91,2010,2,5,1,2,0,1
1,28500,1,31,41,2020,1,3,1,1,1,1
1,44000,1,43,50,2020,4,4,1,1,0,1
1,91999,2,51,55,1990,1,4,1,1,0,1
1,90000,3,57,68,1961,6,10,1,1,0,0
1,114900,3,78,87,1983,3,10,1,2,0,1
1,90992,3,75,75,2020,4,4,1,2,0,0
4,101500,2,55,76,2021,3,10,1,1,0,1
1,49000,2,52,52,2012,2,4,1,1,0,1
1,119000,3,68,87,1953,6,8,1,2,1,1
4,94500,2,64,70,2020,1,3,1,1,1,1
2,46900,2,38,40,1976,10,10,1,1,0,1
1,119900,4,85,100,1987,8,8,1,2,1,2
1,124000,2,50,65,2018,2,4,1,1,0,0
1,199000,3,123,148,2010,10,11,1,2,1,2
1,75000,2,50,50,1982,0,8,1,1,0,0
1,75000,2,50,50,1980,1,8,1,1,0,1
1,78000,4,90,115,1975,8,10,1,2,0,2
1,70500,2,69,78,2020,0,5,1,1,0,2
1,54500,2,48,52,2020,1,4,1,1,1,1
4,86900,3,77,99,2020,0,6,1,2,0,0
1,66000,3,64,75,2020,2,6,1,2,1,1
1,47900,2,49,61,2020,2,5,1,1,1,1
4,102800,2,53,75,2021,4,9,1,1,0,1
1,86000,2,66,79,2020,8,11,1,1,0,1
1,55000,1,37,37,1991,0,8,1,1,1,0
4,195000,4,140,180,1984,0,1,1,2,2,0
1,132000,3,76,88,2007,2,6,1,2,0,1
1,54000,2,54,57,2020,2,3,1,1,0,1
1,102080,1,40,48,2021,0,3,1,1,0,0
1,34900,2,38,50,2020,1,8,1,1,0,1
1,115000,4,77,81,1969,0,4,1,1,0,0
1,75000,3,60,60,2017,2,2,1,1,0,0
1,166000,4,110,120,1974,7,9,1,2,0,2
1,88000,3,87,98,2012,1,2,1,1,1,0
1,159999,3,75,84,1965,0,2,1,1,1,1
4,115000,3,73,77,1986,7,8,1,2,1,1
1,113000,4,90,110,1984,9,10,1,2,1,1
1,127000,4,80,95,1981,0,8,1,2,0,0
1,169000,2,54,70,2018,1,5,1,1,1,1
1,99000,3,67,97,1945,0,1,1,1,1,0
1,128000,3,90,96,1932,3,4,1,2,0,0
1,103000,4,77,93,1986,10,10,1,2,1,1
